procom,dzcom,pop_2018,var_perc,ivsm,agmax_50,e31_pct,a7,a7_pct,persone_per_abitazione,erecq_txt
034033,San Secondo Parmense,5685,3.0451332245785756,99.60808564548527,0.1251,0.217,215,8.801,2.327,entro il 1990
034049,Sissa Trecasali,7843,-1.7537266691719906,98.81119075615379,0.1273,3.804,768,20.126,2.055,entro il 1980
034035,Solignano,1767,-1.9966722129783694,99.06151362200613,0.1712,3.163,626,43.715,1.234,entro il 1980
034036,Soragna,4840,-0.5751848808545604,98.05259244578815,0.1365,4.18,500,20.877,2.021,entro il 1980
034037,Sorbolo,9563,-0.3127280308558324,97.87815629119811,0.1241,1.857,454,10.403,2.191,entro il 1980
034038,Terenzo,1200,1.1804384485666104,98.73151965671215,0.1675,2.914,858,59.254,0.829,entro il 1980
034039,Tizzano Val Parma,2083,-0.7622677465459743,102.16988202784894,0.1748,3.601,2079,67.5,0.676,entro il 1980
034040,Tornolo,963,-12.135036496350365,96.19682841512834,0.1947,2.502,976,61.345,0.605,entro il 1970
034041,Torrile,7774,4.377013963480128,97.52036917931078,0.1162,2.854,235,7.117,2.354,entro il 2000
034042,Traversetolo,9474,2.233732599546779,98.58060269063624,0.1576,1.073,546,12.466,2.163,entro il 1990
034044,Valmozzola,514,-8.377896613190732,97.24756978279162,0.1977,0.369,488,61.307,0.646,entro il 1990
034045,Varano de' Melegari,2626,-1.7583239805462028,98.5725208686807,0.1585,2.444,603,33.895,1.476,entro il 1980
034046,Varsi,1209,-5.473025801407349,99.03342048552479,0.1842,4.173,926,56.95,0.744,entro il 1970
033001,Agazzano,2055,-0.436046511627907,97.86499868187809,0.0986,2.402,343,27.506,1.648,entro il 1970
033002,Alseno,4695,-2.5529265255292652,97.98420800130329,0.147,0.161,403,16.571,1.931,entro il 1990
033049,Alta Val Tidone,3052,-8.320817062180835,97.65599432550813,0.0974,2.915,2709,62.319,0.702,entro il 1970
033003,Besenzone,953,-1.5495867768595042,97.71623423776346,0.1308,0.0,88,18.526,2.006,entro il 1970
033004,Bettola,2759,-7.941274607941275,96.92637937796532,0.1318,1.038,1316,47.236,0.99,entro il 1980
033005,Bobbio,3589,-3.0785849311369162,98.12074331234722,0.1039,0.367,1834,49.235,0.963,entro il 1980
033006,Borgonovo Val Tidone,7952,3.8391224862888484,98.95283302350639,0.0972,0.159,468,12.903,2.192,entro il 1980
033007,Cadeo,6083,0.6119748594111809,98.49122403731813,0.109,0.418,195,7.466,2.329,entro il 1990
033008,Calendasco,2459,0.44934640522875813,98.07858010085819,0.0919,0.0,160,13.617,2.093,entro il 1980
033010,Caorso,4736,-2.0678246484698097,98.19130069366662,0.0946,0.774,433,18.057,1.975,entro il 1980
033011,Carpaneto Piacentino,7733,2.532484752055158,97.53359955370063,0.1222,0.842,445,12.385,2.152,entro il 1990
033013,Castel San Giovanni,13756,0.902222548228563,99.72435867147433,0.0951,1.472,588,9.535,2.231,entro il 1990
033012,Castell'Arquato,4621,-1.4922191430398637,97.31009330398504,0.1396,0.536,827,29.14,1.628,entro il 1980
033014,Castelvetro Piacentino,5331,-4.410973641742872,96.97584614605458,0.0908,1.419,416,14.91,1.911,entro il 1980
033015,Cerignale,123,-20.64516129032258,98.28661278949404,0.1088,0.562,319,75.414,0.291,entro il 1960
033016,Coli,873,-7.6190476190476195,95.42633242746966,0.1108,0.095,837,59.658,0.622,entro il 1980
033017,Corte Brugnatella,580,-12.386706948640484,99.22135275862651,0.1084,1.447,594,61.875,0.604,entro il 1980
033018,Cortemaggiore,4679,4.6054102392130565,97.79544225860052,0.1125,0.934,359,15.991,2.084,entro il 1980
033019,Farini,1198,-17.832647462277095,99.31635131943894,0.1542,2.453,1496,65.7,0.526,entro il 1960
033020,Ferriere,1238,-12.632321806633733,96.65966647127746,0.1538,0.319,2261,71.709,0.393,entro il 1960
033021,Fiorenzuola d'Arda,15276,2.5854543012557922,99.6372784425562,0.1351,2.774,600,8.617,2.194,entro il 1980
033022,Gazzola,2052,2.344139650872818,97.77432133770849,0.1001,0.556,397,30.538,1.578,entro il 2000
033023,Gossolengo,5652,3.8397942311225424,95.8080248577896,0.0987,0.0,273,10.946,2.266,entro il 2000
033024,Gragnano Trebbiense,4600,5.046814341173784,98.88421895060718,0.0975,0.285,230,11.236,2.247,entro il 2000
033025,Gropparello,2268,-2.3255813953488373,98.0210654765927,0.1244,2.267,503,30.954,1.396,entro il 1980
033026,Lugagnano Val d'Arda,3976,-4.054054054054054,98.42409330597555,0.1351,0.752,746,29.816,1.589,entro il 1980
033027,Monticelli d'Ongina,5287,-2.2193452931385242,99.26117938383001,0.0908,3.102,877,27.718,1.671,entro il 1980
033028,Morfasso,972,-10.825688073394495,96.49854498988377,0.1551,13.16,704,53.414,0.737,entro il 1960
033030,Ottone,495,-12.389380530973451,98.50511683634856,0.1122,0.334,1075,74.394,0.343,entro il 1945
033032,Piacenza,103082,2.881381306452418,99.08795237706082,0.0963,0.463,10744,19.243,1.846,entro il 1980
033033,Pianello Val Tidone,2233,-2.701525054466231,97.30529175919062,0.0987,2.759,558,34.81,1.393,entro il 1970
033034,Piozzano,624,-3.8520801232665636,100.21897138880013,0.1002,0.203,339,51.914,0.956,entro il 1970
033035,Podenzano,9144,1.4985014985014986,97.13990140981183,0.1027,0.0,285,7.175,2.302,entro il 1990
033036,Ponte dell'Olio,4691,-4.343393148450245,97.74027227733208,0.1101,0.602,546,19.985,1.717,entro il 1980
033037,Pontenure,6499,2.249842668344871,98.36846584561796,0.1014,2.048,215,7.562,2.286,entro il 1990
033038,Rivergaro,7066,3.258804617857665,97.02871268622107,0.1034,0.376,1110,27.007,1.719,entro il 2000
033039,Rottofreno,12220,4.417670682730924,97.42819993856608,0.0944,0.971,733,13.26,2.211,entro il 1990
033040,San Giorgio Piacentino,5673,-2.575991756826378,98.40730427084836,0.1088,0.623,667,21.719,1.847,entro il 1990
033041,San Pietro in Cerro,835,-10.695187165775401,97.84680920463136,0.1023,0.282,69,14.839,1.796,entro il 1960
033042,Sarmato,2845,-2.5017135023989034,98.98649416825478,0.095,1.048,219,15.521,2.016,entro il 1990
033043,Travo,2121,6.369107321965897,95.15903099438908,0.1043,0.974,1420,55.818,0.834,entro il 1970
033044,Vernasca,2079,-7.021466905187836,97.03635088680457,0.1496,3.324,759,42.073,1.152,entro il 1980
033045,Vigolzone,4294,0.6799531066822978,97.81177479955606,0.1049,0.732,383,17.037,1.91,entro il 1990
033046,Villanova sull'Arda,1728,-10.69767441860465,99.30396509709924,0.1101,2.253,216,22.477,1.798,entro il 1980
033047,Zerba,77,-15.384615384615385,100.98341060227864,0.1024,0.251,373,84.966,0.175,entro il 1960
033048,Ziano Piacentino,2527,-3.6599313762866945,98.34665764065487,0.0971,1.61,792,39.62,1.264,entro il 1970
039001,Alfonsine,11953,-2.312847335730631,98.75328660284129,0.1627,2.688,701,11.762,2.006,entro il 1990
039002,Bagnacavallo,16780,0.74447646493756,99.4354688817437,0.183,0.607,1246,14.73,1.984,entro il 1980
039003,Bagnara di Romagna,2439,2.95483326298016,96.90993779925867,0.1955,1.685,135,12.465,2.252,entro il 1980
039004,Brisighella,7579,-1.0832680762203082,98.53307426532312,0.2107,2.364,1117,24.961,1.694,entro il 1980
039005,Casola Valsenio,2601,-4.480352552331987,99.63571660063253,0.2102,2.587,462,28.188,1.587,entro il 1960
039006,Castel Bolognese,9628,1.1769651113913409,98.58124605094173,0.2079,1.309,242,5.801,2.308,entro il 1990
039007,Cervia,28700,-0.6542282529682578,99.62004151939041,0.1812,0.24,12085,48.033,1.141,entro il 1990
039008,Conselice,9779,-0.4073734596191058,100.03430818972902,0.179,0.663,755,15.513,2.009,entro il 1970
039009,Cotignola,7479,1.3277333694621325,98.85679453154656,0.1965,0.219,501,14.229,2.124,entro il 1980
039010,Faenza,58797,1.867669225038549,98.660717807802,0.2091,1.459,5003,16.893,1.985,entro il 1980
039011,Fusignano,8164,-1.1502603220728902,98.86670533790374,0.1728,0.636,331,8.663,2.137,entro il 1980
039012,Lugo,32317,0.9306973984196883,98.86703757697977,0.186,0.547,2609,16.069,1.99,entro il 1980
039013,Massa Lombarda,10646,1.1688681934809466,100.16321125880815,0.1852,1.315,430,8.802,2.179,entro il 1980
039014,Ravenna,159115,3.6863506627220475,98.77657536669021,0.1898,0.897,27207,28.463,1.665,entro il 1990
039015,Riolo Terme,5681,-1.8656071860424943,97.7965171217324,0.2097,0.23,551,18.928,1.952,entro il 1980
039016,Russi,12309,1.7861572810716944,98.67469367210086,0.1854,2.759,435,7.743,2.191,entro il 1980
039017,Sant'Agata sul Santerno,2918,3.9914468995010695,98.6319322127582,0.1829,1.486,148,11.028,2.174,entro il 1980
039018,Solarolo,4460,-1.1305697184659722,99.93440524522585,0.2032,0.377,247,12.487,2.255,entro il 1990
035001,Albinea,8830,0.7875813263326105,98.12353265646908,0.1619,0.428,655,15.764,2.125,entro il 1990
035002,Bagnolo in Piano,9752,3.7115814101882374,99.15188369832377,0.152,2.016,469,11.67,2.426,entro il 1990
035003,Baiso,3265,-3.9705882352941173,99.57105417015583,0.1598,0.192,439,23.976,1.783,entro il 1990
035004,Bibbiano,10241,2.6357987572659853,98.32328830488788,0.1576,0.43,325,7.77,2.448,entro il 1990
035005,Boretto,5345,1.7126546146527115,100.45181569249522,0.093,1.131,172,7.883,2.45,entro il 1990
035006,Brescello,5601,1.5962270995828043,99.32111069267442,0.1033,4.701,258,10.909,2.368,entro il 1980
035008,Cadelbosco di Sopra,10691,2.906920781595919,100.47031836129436,0.143,5.522,581,13.006,2.393,entro il 1990
035009,Campagnola Emilia,5639,3.0142491779320424,100.71345753128783,0.1444,1.679,370,15.296,2.331,entro il 1990
035010,Campegine,5121,0.5892751915144373,99.5060823827151,0.1349,0.942,261,11.585,2.273,entro il 1990
035018,Canossa,3762,-1.1560693641618496,99.24284972956914,0.1585,1.461,1008,38.859,1.45,entro il 1980
035011,Carpineti,4011,-3.9511494252873565,98.73848592141482,0.1613,1.112,1891,51.442,1.091,entro il 1990
035012,Casalgrande,19234,2.916153887313393,99.4472315881261,0.1639,1.784,947,11.584,2.353,entro il 1990
035013,Casina,4492,-0.37702373031714354,98.21096466948579,0.1584,4.882,1518,43.873,1.298,entro il 1990
035014,Castellarano,15326,3.0388597552776657,98.03008097835472,0.1616,1.062,847,12.878,2.33,entro il 2000
035015,Castelnovo di Sotto,8459,-1.9473745218500058,99.99102537071684,0.1255,1.35,530,13.763,2.197,entro il 1980
035016,Castelnovo ne' Monti,10473,-0.20962363030014292,99.29138719139492,0.1717,1.113,2241,33.259,1.554,entro il 1980
035017,Cavriago,9917,2.3637489677952104,98.62762053926353,0.1553,0.121,567,12.522,2.19,entro il 1990
035020,Correggio,25664,3.396317634261311,99.40021951748975,0.1594,1.208,1205,11.042,2.352,entro il 1990
035021,Fabbrico,6609,-1.0332434860736748,101.39385932176259,0.1409,0.608,282,9.605,2.251,entro il 1990
035022,Gattatico,5744,-2.561492790500424,98.4883014490896,0.1392,2.852,340,12.962,2.19,entro il 1980
035023,Gualtieri,6471,-2.0880617339990923,100.70531730813752,0.1157,1.145,208,7.597,2.363,entro il 1980
035024,Guastalla,15032,1.7876489707475622,98.76196054867766,0.1147,1.361,947,13.833,2.196,entro il 1980
035026,Luzzara,8962,-2.3108785698713756,99.9103810102518,0.1058,1.329,486,12.594,2.322,entro il 1980
035027,Montecchio Emilia,10578,3.4118682178121027,97.85721526155142,0.1555,2.268,835,17.01,2.155,entro il 1990
035028,Novellara,13721,2.0907738095238093,100.20474504741044,0.1414,1.7,672,11.572,2.363,entro il 1990
035029,Poviglio,7285,3.7158314350797266,99.64196290633497,0.1114,1.892,280,9.211,2.396,entro il 1990
035030,Quattro Castella,13217,2.4891439205955335,98.40065972402354,0.1599,0.475,818,13.886,2.244,entro il 2000
035033,Reggio nell'Emilia,171944,5.7661315125791965,99.27137752369184,0.1628,0.785,6529,8.732,2.3,entro il 1990
035032,Reggiolo,9110,-0.9244154431756388,101.84223663420241,0.1288,1.065,240,6.7,2.543,entro il 1990
035034,Rio Saliceto,6136,0.34341782502044155,99.4667750813412,0.1483,0.404,341,12.878,2.317,entro il 1990
035035,Rolo,4062,0.37064492216456635,99.88902627327374,0.1402,0.0,182,10.737,2.396,entro il 1980
035036,Rubiera,14833,2.6647286821705425,97.74831654286511,0.1622,1.327,811,12.253,2.241,entro il 2000
035037,San Martino in Rio,8111,4.455891822279459,98.28832175912649,0.161,3.091,454,13.267,2.37,entro il 1990
035038,San Polo d'Enza,6156,3.5840484603735483,98.55088927774864,0.1581,3.261,739,23.203,1.933,entro il 1990
035039,Sant'Ilario d'Enza,11263,2.8208873470878215,98.98717640685958,0.1452,0.884,414,8.57,2.331,entro il 1990
035040,Scandiano,25758,3.875468806710489,98.2504520203229,0.1636,1.207,1349,11.986,2.289,entro il 1990
035041,Toano,4433,0.2714318027595567,98.12759530571564,0.1675,1.482,1360,42.144,1.374,entro il 1980
035046,Ventasso,4218,-4.418762746431,98.67103637757964,0.2048,2.6,5476,71.47,0.551,entro il 1980
035042,Vetto,1852,-5.3653551354113445,100.84307227986805,0.1652,0.459,669,42.83,1.186,entro il 1980
035043,Vezzano sul Crostolo,4262,0.8757396449704142,97.87990882523569,0.1594,2.765,720,29.292,1.734,entro il 1990
035044,Viano,3337,-0.7731192387749034,98.27524322800599,0.1605,1.131,797,35.917,1.504,entro il 1980
035045,Villa Minozzo,3658,-6.13292276109828,98.44013158409973,0.2031,1.81,3077,61.961,0.737,entro il 1980
099001,Bellaria-Igea Marina,19580,5.009117236940899,100.41473605224343,0.1835,1.045,3929,34.109,1.7,entro il 1990
099021,Casteldelci,389,-11.791383219954648,99.94481685564902,0.2108,1.07,419,67.363,0.625,entro il 1970
099002,Cattolica,17177,3.763440860215054,99.6841163139017,0.1836,1.104,2283,24.021,1.807,entro il 1980
099003,Coriano,10522,4.821677625024905,100.28206875782435,0.1845,0.922,876,18.722,2.249,entro il 2000
099004,Gemmano,1138,-0.3502626970227671,99.13917210867203,0.1817,3.03,169,26.121,1.759,entro il 1980
099022,Maiolo,819,-2.5,99.96078213992705,0.1801,1.493,244,42.732,1.434,entro il 1970
099005,Misano Adriatico,13330,8.683245006114962,100.2347692191274,0.1846,1.053,3894,44.185,1.513,entro il 2000
099006,Mondaino,1390,-3.2707028531663185,99.20974234922525,0.1857,2.725,225,28.02,1.731,entro il 1980
099008,Montefiore Conca,2278,3.0303030303030303,99.76999236520176,0.1854,3.36,365,29.061,1.814,entro il 1970
099009,Montegridolfo,1003,-2.1463414634146343,98.76681370381323,0.1857,0.334,115,22.908,1.998,entro il 1990
099029,Montescudo-Monte Colombo,6853,3.6605657237936775,98.98739678462427,0.1849,0.603,497,15.986,2.204,entro il 2000
099011,Morciano di Romagna,7020,2.049716528565199,100.38178820980467,0.1849,1.004,676,19.888,2.065,entro il 1990
099023,Novafeltria,7119,-2.063557573256294,98.62305677296946,0.1899,0.568,692,18.917,1.946,entro il 1980
099024,Pennabilli,2772,-7.815098104423013,99.10005406394333,0.1914,0.763,1144,47.156,1.143,entro il 1970
099028,Poggio Torriana,5191,3.654153354632588,97.83044593191595,0.1856,1.398,448,19.285,2.235,entro il 1990
099013,Riccione,35003,1.2876902598530007,99.87990640829157,0.1839,0.074,6070,29.011,1.673,entro il 1980
099014,Rimini,149403,6.924932189197507,99.28152958949512,0.1848,0.855,11828,16.807,2.123,entro il 1980
099015,Saludecio,3063,1.089108910891089,98.99993328882262,0.1855,2.253,502,29.357,1.791,entro il 1980
099016,San Clemente,5536,4.551463644948065,99.16534150975697,0.185,2.402,514,20.212,2.177,entro il 2005
099017,San Giovanni in Marignano,9455,5.6778808539175145,99.54272557766905,0.1848,2.448,2475,41.278,1.577,entro il 1990
099025,San Leo,2883,-2.7983816587997303,99.92123217408052,0.1785,2.492,513,29.93,1.682,entro il 1970
099026,Sant'Agata Feltria,2121,-6.769230769230769,98.45599241109777,0.1972,2.792,622,39.821,1.358,entro il 1980
099018,Santarcangelo di Romagna,22171,6.48895292987512,98.65283641945057,0.1871,3.014,1557,16.173,2.303,entro il 2000
099027,Talamello,1097,3.6862003780718333,97.97033096315425,0.1837,1.619,315,41.667,1.451,entro il 1980
099020,Verucchio,10012,0.33069445836256134,99.47129012105627,0.1829,7.123,675,15.362,2.279,entro il 1990
031001,Capriva del Friuli,1717,-0.9803921568627451,95.43878927917144,0.1985,0.0,79,9.838,2.138,entro il 2000
031002,Cormons,7347,-2.6371587596077393,97.778152787354,0.2058,0.628,654,16.633,1.869,entro il 1980
031003,Doberdò del Lago,1385,-3.6186499652052886,95.94326154094718,0.1775,1.473,75,11.177,2.064,entro il 1990
031004,Dolegna del Collio,347,-9.87012987012987,97.38342921908446,0.2295,2.273,61,27.727,1.577,entro il 1970
031005,Farra d'Isonzo,1717,-1.8296169239565465,96.10345830020121,0.1875,0.355,81,9.62,2.039,entro il 1990
031006,Fogliano Redipuglia,3048,0.1643115346697338,97.05018027053897,0.152,0.481,55,3.917,2.171,entro il 1990
031007,Gorizia,34411,-2.2636900704385368,98.30228031023233,0.2092,1.126,3169,16.157,1.754,entro il 1980
031008,Gradisca d'Isonzo,6452,-0.8757105546166846,97.24343576493665,0.1701,0.559,196,6.185,2.036,entro il 1990
031009,Grado,8173,-2.7949571836346334,97.31123677002016,0.106,1.04,8435,67.072,0.65,entro il 1980
031010,Mariano del Friuli,1486,-6.775407779171895,96.1418749394387,0.1745,0.345,142,16.647,1.742,entro il 1990
031011,Medea,962,-1.4344262295081966,97.97873430669571,0.1662,1.042,94,17.905,1.832,entro il 1990
031012,Monfalcone,28107,4.258318186876368,100.41264818707816,0.143,1.602,1308,9.478,2.037,entro il 1980
031013,Moraro,753,-2.461139896373057,95.70829515693482,0.1872,0.0,52,13.472,1.951,entro il 1990
031014,Mossa,1553,-5.6500607533414335,96.21943881515165,0.19881999999999997,0.428,43,5.795,2.093,entro il 1990
031015,Romans d'Isonzo,3717,0.21569156106767323,97.40644643635042,0.1608,0.563,239,12.767,1.986,entro il 1990
031016,Ronchi dei Legionari,11971,0.29323056300268097,97.10705505145947,0.1477,0.496,465,7.956,2.048,entro il 1980
031017,Sagrado,2183,-1.8435251798561152,96.48282695450962,0.175,0.297,143,12.522,1.912,entro il 2000
031018,San Canzian d'Isonzo,6227,-1.0645058786145534,96.93652627341068,0.1302,2.628,338,10.967,2.02,entro il 1990
031019,San Floriano del Collio,775,-2.882205513784461,100.01199075260118,0.2082,0.719,39,11.048,2.195,entro il 1990
031020,San Lorenzo Isontino,1540,-1.345291479820628,95.77796571394958,0.1907,1.954,64,8.684,2.09,entro il 1990
031021,San Pier d'Isonzo,2023,0.5467196819085487,97.21153793066625,0.1473,0.0,91,9.64,2.143,entro il 2000
031022,Savogna d'Isonzo,1718,-0.23228803716608595,95.85707596311835,0.1852,0.93,47,6.421,2.347,entro il 1990
031023,Staranzano,7297,1.417651146629604,97.21775203767336,0.1254,0.323,130,4.059,2.278,entro il 2000
031024,Turriaco,2832,1.5781922525107603,97.45755157691137,0.13405,0.565,201,13.978,1.969,entro il 2000
031025,Villesse,1698,-0.6436512580456407,97.0468294005802,0.1519,1.354,75,9.146,2.071,entro il 1990
093001,Andreis,248,-11.743772241992882,96.22174407140865,0.2563,1.991,333,67.821,0.505,entro il 1980
093002,Arba,1278,-2.0689655172413794,97.91248330650211,0.2529,2.258,315,36.585,1.484,entro il 1990
093004,Aviano,9080,0.9225297321329331,97.60260284032573,0.2561,1.892,4043,51.054,1.147,entro il 1980
093005,Azzano Decimo,15744,1.2345679012345678,96.25844269527954,0.1752,1.038,992,14.085,2.235,entro il 1990
093006,Barcis,256,-2.6615969581749046,95.49683803413016,0.2561,0.0,286,64.706,0.579,entro il 1960
093007,Brugnera,9290,0.22656165713669218,97.5660481611397,0.2017,1.524,478,12.304,2.391,entro il 1990
093008,Budoia,2571,0.27301092043681746,96.99697178479175,0.256,0.376,879,43.601,1.275,entro il 1980
093009,Caneva,6339,-2.3567467652495377,97.46268051674244,0.2509,1.868,791,23.683,1.898,entro il 1980
